0.4,0.15,Inf,0.525,0.12,Inf,4.8,8.14687829793873,4,0,1
3.66666666666667,0.15,Inf,0.5,0.12,Inf,4.8,Inf,4,0,1
3.66666666666667,0.15,Inf,0.5,0.12,Inf,4.8,Inf,4,0,1
0.4,0.15,Inf,0.525,0.12,Inf,4.8,8.14687829793873,4,0,1
0.7,0.315,Inf,0.8,0.15,Inf,4.8,156.946130169066,4,0,1
0.418516219179269,0.0611599705504058,Inf,0.57929243008331,0.000348829427039435,Inf,4.8,158.637551684647,4,0,1
0.7,0.315,Inf,0.8,0.15,Inf,4.8,153.356744025035,4,0,1
0.274981392719777,0.0620842861292483,Inf,0.869896684422903,4.46900259162588e-15,Inf,4.8,3.98080349886355,4,0,1
0.274981392719777,0.0620842861292483,Inf,0.869896684422903,4.46900259162588e-15,Inf,4.8,3.98080349886355,4,0,1
0.274981392719777,0.0620842861292483,Inf,0.869896684422903,4.46900259162588e-15,Inf,4.8,3.98080349886355,4,0,1
0.287211909251124,0.0545224712773038,Inf,0.694779240286391,2.47024038607668e-15,Inf,4.8,1.57146511535432,4,0,1
0.287211909251124,0.0545224712773038,Inf,0.694779240286391,2.47024038607668e-15,Inf,4.8,1.57146511535432,4,0,1
